business_id_1, business_id_2, similarity
RHhjgjO1gVmO_xGCUYqLwA,jtvy90-8KNih9-LanDTiOg,0.5
RN3iw6o5FZXRuZfjI5ojFg,ugIDAeQPfKs9GVBaPUSBkA,0.5
RN3iw6o5FZXRuZfjI5ojFg,rPeHN1B8FyYzI7GzVFam3w,0.5
RaXras2GhbluJs68TSC3Bg,vs8orAK8nDXFxFiIfv0yYQ,0.5
RcpBuH5LHNj1v9MT1JK22w,mX9wWpoz1x6-snTvxlIOOg,0.5
RcpBuH5LHNj1v9MT1JK22w,_C-KsbyON91RH6cWKUfT5g,0.5
Rkm9dnwVK376jSOIytmhHg,PvbUrJ7ZM-h1HQp9RoicIg,0.5
RofPcfgxItpYw1eQ3e1Hjw,u_MdwAj7eGenc0YhqQy6nA,0.5
S4AoACdQHexs4tMiodZiYg,VdWMXE1mw1-XeAYlq2T4xQ,0.5
S4AoACdQHexs4tMiodZiYg,guKEIlmotSbtbi500bQNXA,0.5
S7TY9oCMqK-TffWrygetcw,eJtmOfqwGj5sYKQrB01oWQ,0.5
SEGOA4olYPMlfA45H3gF0g,yzAB_pRwk8FJl3aILiiySA,0.5
SdZ05lwYsXH4o03Tp_mH8g,4OjdqmThsVRglRccfqDAWQ,0.5
ShGn523XhgUSAWXrsS_TPw,3fTi3cxEnPCLSn-trfFVng,0.5
Shga7lyRNRFQWoFqTPUQCw,FyfXTZpQPewhgI7zU5pVtA,1.0
Shga7lyRNRFQWoFqTPUQCw,F8ZTmT9pGiSF2jx9FZDjdQ,0.5
SvxSoyZn0WW0c7bFLIYfMA,9V4AGrJphOIw2RC1UoPPRw,1.0
T6pBz7Je2Bxz-Du_31LOwQ,unVOwNGRAM9_Btgfw52LpQ,0.5
T6pBz7Je2Bxz-Du_31LOwQ,rbj35x4jeuY5Anhmxx-TKg,0.5
T7o7Q_WqKDkH5_FjjgMxqw,BkFO_ynqOVeLQHuye_9Fbg,0.5
TG6m1XuLFgbYRGo-4CD9Hg,hnMdGajgg2083rWrxDb50g,0.5
TORYrU3gRwjncwQ0UOLGrg,UTzysylxduapn0GmlVa3Ew,0.5
TORYrU3gRwjncwQ0UOLGrg,4OjdqmThsVRglRccfqDAWQ,0.5
Tje8uY1C4RMUPXcw4dsScQ,3CI95LMvt4u1xqEWq6CbnQ,0.5
TlFowSzpX0k-urEBJlT8UA,_faNGF9a6X9Us1k-9XFsfQ,0.5
TsCq0UqOrKJ_ZJx7KKwKkA,FvJtjO5nuIy5erGbkJpJXw,0.5
TsWkDnmXjvXDtSeuSJzwyQ,peLVrfhLlWf_vVCFwN_Ghw,0.5
U4PakuOi1_IvOHzimI39bA,D47sxEtW7DZHfUnWKrjRsg,0.5
UDninOBVbW1aFSRvxRW32w,WcHTXumqKMt0WdF-9RWljw,0.5
UOK4ARjGtOtfYZSIm57ROw,_0d-uqjdfeL23s2xgje4Pw,0.6666666666666666
URCmJ-uP_2FyHrShsRPycA,kTTpBCzK-xeI3yESKIFuUg,1.0
UaL6yRGSv9fYCyn2DJLu8w,TsWkDnmXjvXDtSeuSJzwyQ,0.5
UbycymnVPeXDpKCgMssZhA,hntnEJN_wGWG7KQjZ4aVLQ,0.5
Uigx_t_hzoZMlJ04AWWF8Q,NH6ryfY5gRpvuUUWnWanAw,1.0
UirWbEXBYqw9cE63Ph-Png,BV5aiE5jxaUyCbiYpUEF_w,0.5
UirWbEXBYqw9cE63Ph-Png,j6MtKpKdqZC2wXnQetGBIQ,0.5
UjNhSbSZl0TyDuDLSpo12Q,db46vGD3SOexBVY8bNLWBQ,1.0
V3axGcLhzheRP8VBvS13vQ,Hb72oiMn7DmE5Ag5px01Fg,0.5
V57p_HiFzTokk_7nRO4weA,z65wZ11iw7Y-WBZ9UDZhnA,0.5
V57p_HiFzTokk_7nRO4weA,tRdVEMAtQRdz-Cgw-ff4-A,0.5
V57p_HiFzTokk_7nRO4weA,ugIDAeQPfKs9GVBaPUSBkA,1.0
V57p_HiFzTokk_7nRO4weA,cOqd9ou3uf-1k3OWFo-_CQ,0.5
V57p_HiFzTokk_7nRO4weA,RN3iw6o5FZXRuZfjI5ojFg,0.5
V57p_HiFzTokk_7nRO4weA,XxvyLuorygB8u0XBIDwKjQ,0.5
V57p_HiFzTokk_7nRO4weA,CpqlSQEt7eLl8GVmGMlXLA,0.5
V57p_HiFzTokk_7nRO4weA,rPeHN1B8FyYzI7GzVFam3w,1.0
VAk486TtnAnQZa9sCsNBwQ,zRth6wH1D21hrpUdCc9Vkw,0.5
VpFUraD3fuFY9qCcvgMntA,h-1cbSCEMQlf3ampVX6pLw,0.5
VsajJw_iaIvVbxQ0aWCTxg,OhaPJVEl66X3BljYTOkbHw,0.5
W0WzUvhJpldw17kDtCQk-g,FlSz_R7LkZE-eqNDuQ_CjQ,0.5
W0WzUvhJpldw17kDtCQk-g,fyC9gornWONtfkVEO4pqbw,0.5
W44UUsJYgr7yHBs3sjUMXA,wtE6O9u1ni81T_TW27uYgQ,0.5
W8mEfy_DuWDpxS7ub8q3iw,aK2nwA5u7-WXbCoh2zH1bQ,0.5
W98fZXdlQIUBRjWah7U-ng,xD0qY7CyI2PCcr0lvVp9-A,0.5
WEs9MN1M6tixwEz844jCUw,BV5aiE5jxaUyCbiYpUEF_w,1.0
WEs9MN1M6tixwEz844jCUw,UirWbEXBYqw9cE63Ph-Png,0.5
WEs9MN1M6tixwEz844jCUw,hEtb2D81MtRfKuAd1FdV6w,0.5
WEs9MN1M6tixwEz844jCUw,j6MtKpKdqZC2wXnQetGBIQ,1.0
WLu8QHuN6zjlBEJ7HXIg1Q,Sb1zux3s-WoarWD_gcehjw,0.5
Wj-73Uu3U79CGK_H_kyAsg,E2hSxPmu4V1POrN676y_Qg,1.0
Wj-73Uu3U79CGK_H_kyAsg,NdQzxU4hHk25mUoltnw4wg,1.0
WvkxYyA1fXDPDyqIVn8zBQ,uyFQv-D-E5JfNIu3_xOVww,1.0
X4Xn690XJMxIVdyjTYhsEA,RofPcfgxItpYw1eQ3e1Hjw,0.5
X8vBib9PoVh-jagZlpG2dA,ssbvut8dheDwi_ydpn1KNA,0.5
XNFA-aJFX8IQjol8Dg6GnA,dOEMnyvSk8njKJfqsDaqMA,1.0
XNqfEq_CVYltOfg4aUMQrw,Ts06pljQ5-XMtwTmzjCkFA,0.5
X_3YHo0kMRrgTG1G1saOmA,cTqIuG-fvlQQL0OWzsFdig,0.5
XbG4OgFoaSIxQxVRhTxU2w,I-TOun_YsoMBVM9QWW8C1g,0.5
Xdagpu9Jz65fBmOSjjOJjA,6wc9X5L4kOXV2vm0ptlbSQ,0.5
XdfYrFt4tkHn3TZWtBPDWw,eNfSygNzzmwR33QXpfC-Qg,0.5
XiQ9tKLLEPpDPlAUu40jrg,4OjdqmThsVRglRccfqDAWQ,0.5
XxvyLuorygB8u0XBIDwKjQ,ugIDAeQPfKs9GVBaPUSBkA,0.5
XxvyLuorygB8u0XBIDwKjQ,rPeHN1B8FyYzI7GzVFam3w,0.5
Y4aFR2VSgSz07idEJEX3yg,640Up5vPJ8xUE4Nmci6yXw,0.5
YTmnXQxBuNwU_L3uQGH2-A,yDk_gqG_h24zqu4dGp6Mkw,0.5
YTmnXQxBuNwU_L3uQGH2-A,XguKrY0dAuaK1W6HUlUQ1Q,0.5
YXwYUDFAQD1sNm2c_5rT7g,_JerBc7MgOit4xrZvuYIvA,0.5
Z7r_FJXEyfyvVsyv2y7gFQ,tjM2CZqRJ17oFapBTmGovw,0.5
Z7r_FJXEyfyvVsyv2y7gFQ,lrrUyxzlvqp-niBEj6_6dg,0.5
ZGIkQIh3KTLM1yOCNpvU5Q,aELkI0mfF1EbQo_m44vEKg,0.5
ZL6BK8wweb-8ncJ7kFIG-A,9-eAUaJMBhsO2uRt5sgGdw,0.5
ZY5m6GroUZDJWTiInDXFVQ,vadTcg3fvqiXj0Bh9Lv3zg,1.0
ZY5m6GroUZDJWTiInDXFVQ,gpaydg217YdyG_rwpJaC5w,1.0
ZY5m6GroUZDJWTiInDXFVQ,LpjoMIMDTr9tagtp1Gb2Dw,0.5
ZY5m6GroUZDJWTiInDXFVQ,wvV-mcM-Djgv6Z29rnwlVg,0.5
ZZ21awWC5fw0f0Ip2lM8xQ,gp0lkqiaQ-LQFUPwztYl0Q,0.5
ZZ21awWC5fw0f0Ip2lM8xQ,owV0aSgh4t_9aG56iPxGEw,0.5
ZZ5KRLz9TuNs66Y2KYsxRg,x_qKFuYPAAO28E7tQGXZaQ,1.0
ZZ5KRLz9TuNs66Y2KYsxRg,uLgtYu92vV5vosltpBP_hg,0.5
Zgw8DXu5nApQwq6VLEsflg,rqXZ8f13wnGL03AhkhfDiA,1.0
ZtBW0tQrqdIg4U303IFJGQ,zohR5_VezlcJvhMdp0NXEg,0.5
ZyngwaGb_qLTwCvkU-MP5A,KSIojNhortNYG6MHqjTxlQ,0.5
_C-KsbyON91RH6cWKUfT5g,mX9wWpoz1x6-snTvxlIOOg,1.0
_GQtY4e4mwQlm-f3DwCIDw,bKkg_SW-lWU2XDNVodksOg,0.5
_HhZV5S7sypfcE2AcEkL4w,HpIEmY43r-mnjmwj_qg-qg,0.5
_HhZV5S7sypfcE2AcEkL4w,dutu1EkjTaTiLmBIkOAeqw,0.5
_HhZV5S7sypfcE2AcEkL4w,UOK4ARjGtOtfYZSIm57ROw,0.5
_HhZV5S7sypfcE2AcEkL4w,MDm45O3RLf90hKy-tVsfNg,0.5
_HhZV5S7sypfcE2AcEkL4w,p2VzdhjSjLMO9198mPEVUA,0.5
_HhZV5S7sypfcE2AcEkL4w,LdA9FSWSIqj-6_fQw1mLdA,0.5
_PKa6Dj06Q2AHKGkpJ7GnA,AFaUDCTQ8LC33Nfmb_KWhg,0.5
_ZZoIQJHT6NwhdrYotoOag,BEWCJ_RCjV09UXZNrOLCpw,0.5
aANR9KZfeCMVF6kMls58Sw,tjM2CZqRJ17oFapBTmGovw,0.5
aNgaELztvHgzkGK4HAHYzA,ep3-l1UJJMkKHLLtrh1Uvg,0.5
aviDjlixlwW2FnK8V1dEnQ,EUtPSmcxmdhX7eGpi1T-dA,1.0
aviDjlixlwW2FnK8V1dEnQ,pOAj4Yg5siEGTwxvlYccLw,1.0
azJAJh8oivpsU9HzlLS6EA,fyaURNYm4MCgTIKu64V2fA,0.6666666666666666
azJAJh8oivpsU9HzlLS6EA,37_fNrTNrqYGJnwdqtXQ9w,0.5
bOso8pNCnJuFFymNbiNY0g,OjUCIepQRbJPw6dmovxt2Q,0.5
bQ8ndy52Rcdv3uYvoJWQ_w,ZlCSsWS07JulSBIQlrbF5w,0.5
bhbJgoaQc23cfNAYSrHoZg,TBBeSHTGuaK9Jv09j3iDuA,0.5
bjnoRbgX9iNob7XpXdiPYA,U0eUwTGWDBVdE67qVHYEjQ,0.5
bkh5o6bCzDCovSkRYBsU1w,xeN57OX3lJfY96nfEx63fg,0.5
bp5HXaxxXW672PNEjR1T_Q,APTiouqg0vmMznY_UoJ6MA,0.5
br19XpHNLqMuMp1kObb7pg,hU-2Uu8el-PgcE6EXeg3bA,1.0
btoBhgcY7vtvQ2M0itdTBQ,2qIZlW8YSLL8a7I6KkJdHQ,0.5
cC9wi58GkVqWDHhc0rYxeQ,D8whLHsJ2f_tM3Y2lJgMOg,0.5
cCM4ERe4Ot9oMuAiJb0F_Q,HjJp2tI4Xzs7MKyL31E0DA,0.5
cKgkSMcPXwWTzPrJRpa2qw,-Mm02AeY1PMGg-l-ShMxUg,0.5
cS5eXA7BW7I2IxLw-sx9YQ,hbC_iLadZFYVLLO7crmi-A,0.5
cTPQYGWHhR0v-t5fKU_mWg,MtHG_yRGu4JYGA6GOVMZvg,1.0
cTPQYGWHhR0v-t5fKU_mWg,kTvZKyQ28vWeYVKAyq5XyA,1.0
cTPQYGWHhR0v-t5fKU_mWg,DajZcGEZCJXoIPu_4vQnBQ,1.0
cmEM2YwTaMoREvxUksco6A,vxVVBGJCrd1F5ELKpFc-Mw,0.5
cn9mCAnqN125EDG-FLP7qg,qUcdv_IREg2KnhqZZB96ug,0.5
crBw_Hq3gCkppirgjnIl4A,b3RN5ZF0F23CpXM9RIL1Zw,0.5
d5jY-uA0Zh33oFhENHuEcg,NAMGicuH3h-wpFjSDBYNNw,0.5
dE_5fWVjBA0W4H7q2iwijQ,aokqWHt8vMf5iwj8KZZ5eg,0.5
dN7QHtYsN8n77z-r9zjzsA,F80J7YybxcmwHpPkbEsd-g,0.5
d_3T8hgY7PAKGW-t4LCHvQ,yDfOSuljYJdX9zftLbTbxw,1.0
d_3T8hgY7PAKGW-t4LCHvQ,r8h3_Chc7davvVelcvV-NQ,1.0
d_3T8hgY7PAKGW-t4LCHvQ,eAxG2aLSnxtgBYZGSm0njQ,0.5
d_Wm9CpzIo_0T-XLfq1UcA,0aA5l11oXes0aS6mkN5lMQ,0.5
dvnv8ptF7ap4v0Uf_xBaAw,3bpMCRbjDe-rNvHAXYvUCw,0.5
dwAPMrdLwSn1KCsJzz_oLA,T6pBz7Je2Bxz-Du_31LOwQ,0.5
dwAPMrdLwSn1KCsJzz_oLA,IzOAFrYWu0Q7bFVQApZRBA,0.5
e0kSnKyN5d5nJ4nwnkX3YQ,tMKblwX0CeCDZbCz6ruyPg,0.5
e3rO7PfdGrdHPzayPtoi_A,157Y-QIXWnqQra78_WfW5g,1.0
e9gaoUQEws5tmQROZodZMg,6B2z54cn3Ak38UCiPq0luA,0.5
e9gaoUQEws5tmQROZodZMg,QbOX7RjK_LUcvruRgbXlsg,0.5
eAxG2aLSnxtgBYZGSm0njQ,yDfOSuljYJdX9zftLbTbxw,0.5
eCRuOGecY2aYqHkGtmE2Mw,_KyPaRV9LihhWKqylx2Keg,1.0
eV7eaUWfe7LpmNHIaNvYZg,4OjdqmThsVRglRccfqDAWQ,0.5
eVJGuoslmQyurMlIgc6MiQ,O2VozrKsEGiAXDxxK8-_Ig,1.0
ep3-l1UJJMkKHLLtrh1Uvg,gtqtnzgzDCWVFi298dIvow,0.5
epWC7CGRbNHkXM7G2ulYzQ,VPSgUyHuxUXhYTcPgGjiDA,0.6
fJDv3U-BlFtaIjqBbzD3LA,iht90lGQE6FSbyvC6mi-WA,1.0
fKZJdcRb6MpyfZSiRis5Ww,P3Nl2QTfUtoe8-alSSh-9w,0.5
fKfmHoSI87sq1H6LT1eXmA,tr_VNfk6Q0fUfdwrkQEgQQ,0.5
fOqRkFQNazfaAkH2eD_G6Q,hjABTon2vVSrfjL5o9_CGw,0.5
fOqRkFQNazfaAkH2eD_G6Q,KEyjG-6G4Dbo3p1Wmnxs4Q,0.5
fP7IcL8MLacdVCTGwn8xZg,Vj-QgRXDpCm7vLBBSckx8g,0.5
fQguRJYXGmYa4mFcpyhHmg,mWEltFSw33nARGPLvZiAJw,1.0
fiinXBUEam4Sxdt1ZV2KVA,8TBDAWJCxI9O4S5ik0W3GA,0.5
fuCpY7v9ayBi8d90B1EGEQ,WvkxYyA1fXDPDyqIVn8zBQ,0.5
fuCpY7v9ayBi8d90B1EGEQ,uyFQv-D-E5JfNIu3_xOVww,0.5
fwznZTqJ4bVOfMCOniHCxg,_0N_Ztu6nOI7QmhIUNsqVQ,0.5
fyC9gornWONtfkVEO4pqbw,KYxiIkANSVjLhdO939GK6A,0.5
fyClLpkq6opjXiWMJoLfFw,7fd6f-fSS9pJrJ4eE1oY7w,0.5
g-2x3EOwRYMezkSS_lIdxw,vrSJPjntzfCPgogFPSCHiA,0.5
g6L-oVN4geIRdABs8we-zw,4-0ozduHY8Ag6cwXMl8UAQ,0.5
g6L-oVN4geIRdABs8we-zw,hamdxLntv7uASAmOSKBLig,0.5
gJud4JjLUyEwtUSKslsnjg,s1caSnyNUm_IFRAzHkGiQA,0.5
gThcxl68mcV1W_n5p6wTJw,xnEZ2SPQ_wBzIUoCV6I3AA,0.5
gdPvWf5FQhHVeeUofY7_zg,zJRJX2-xnxHCUXA5WbBYPA,0.5
gdPvWf5FQhHVeeUofY7_zg,gr6bEDPxHj5gPL1AfELTmA,0.5
gm9DafmhqshATPAcjlbe0Q,fZ8yXYcTV7VOzNd0Zaoe3Q,0.5
gqRfs-c6gx_tcIx63Fx4OQ,rfvdrAv1yq5_5mFl-aOAdg,0.6
gwOkvJJcIewDF7aZh_VMBQ,v7euq6W4LEKFtYnlYhh7Vw,0.5
gwOkvJJcIewDF7aZh_VMBQ,Rj7ph5EHlpIbRrSNXDy87w,0.5
hB3-pvW_Q85lCpUxJMn86w,4uMAsbmiYC3O6BfsMJJTJQ,0.5
hBOLo0Zg_3hlQ-z-3FkF1w,yrC2AxuY3wXNodbuClLRGg,0.5
hBOLo0Zg_3hlQ-z-3FkF1w,KqhvtfJITeZDVubTnMVAlg,1.0
hD03alkIFsIyoN2rszpeOw,cQvH2Dnj3yf7zafC5a85ow,0.5
hEtb2D81MtRfKuAd1FdV6w,BV5aiE5jxaUyCbiYpUEF_w,0.5
hEtb2D81MtRfKuAd1FdV6w,j6MtKpKdqZC2wXnQetGBIQ,0.5
hHCrU2X15lTG0PGrhc4KJw,NyK0QIKYxmoCCwQED1-Aug,0.5
hMgIF04rrJ7oB1lGIpFt5w,BkqM_Ou82P3gn_PTxEN3pw,0.5
hQ1MOXOV5GBjAJv9W88lwQ,OH0LxbsALqY9vk5dMKCZ3g,1.0
hntnEJN_wGWG7KQjZ4aVLQ,Gf40Ghm5UXOPjyeURX7s8g,0.5
hqWNpbCEzt7EzUeWkDqjBA,YJ6co6ywD4OeftiVIiJMKQ,0.5
hqWNpbCEzt7EzUeWkDqjBA,PcfFrGL6NgS0gqneNE8R0A,0.5
hzPtb7pO7DB4Kext89w9Rw,xHDW6S2GnXYX8hK74EE0Ag,0.5
i-LDatuEXFN3EDZK1sgllQ,qQk-0rev8PFpqzejx07QJw,0.5
i-LDatuEXFN3EDZK1sgllQ,CrTbzS1sdzgnBlJU6fYKpw,0.5
i-LDatuEXFN3EDZK1sgllQ,vYPnPOlfZ6BcncPccVFLHQ,0.5
iO86eCaZJBHqi1sZ1ELk6A,K2lscpx0S9wpqNz0s9AIwQ,1.0
iqU-pcyvNJjmy4pEN2Nepw,iGOy8Tc9zeewn5BW2svW-g,0.5
j6MtKpKdqZC2wXnQetGBIQ,BV5aiE5jxaUyCbiYpUEF_w,1.0
j8DRGteeJ6iBy918RWiEog,FzzKlIzJSagomPPisoKS5w,0.5
jGajKCm6-urgLQeNyeL-FA,h67mMWvVdHQ0J_maNcXsXg,0.5
jGajKCm6-urgLQeNyeL-FA,xBWTtwUd3tFCX5vobs2p7A,1.0
jH6h0yH0EMqq3h-8T0q-ig,rSAV1CDpqkNKumXyUx1BAA,0.5
jH6h0yH0EMqq3h-8T0q-ig,fp1AV66Uq9mo_9ZhZIIpcQ,0.5
jUJxyS-gvO2ICsU0p4zqEA,g5yxZhX-szx9iI4p5TjrzQ,0.5
jv4SEJUQ44WHrxuUK8bWeg,69TTOqH18qztsroIii4e6A,0.5
k441Clzdv9Ia4QZanEne3g,a3hjBPsnpcTpcquQXLeS0w,0.6666666666666666
k441Clzdv9Ia4QZanEne3g,VVkO08qlcTCkCq6t5gLcpw,0.5
kF1Rr2bMPujucUihlitT2g,ui33pIJmkW0s8HddH_ZZ9A,1.0
kTvZKyQ28vWeYVKAyq5XyA,MtHG_yRGu4JYGA6GOVMZvg,1.0
kTvZKyQ28vWeYVKAyq5XyA,DajZcGEZCJXoIPu_4vQnBQ,1.0
kUPEXMZE6Jf5-f_I37ppxw,yrbLNAtCYskOFZn9LVcpCA,0.5
kb0pDbcLA3-Ev1HraB7_-A,8m1HM54_hE6UcQcxWTWMaA,0.5
kyGiC1tbPuW9Ux7eV0k7zQ,x2BXa3KN1DmyT-3Jmel_iQ,0.5
l2kzkT3iw10kIq2nIWRbgQ,hqWNpbCEzt7EzUeWkDqjBA,0.5
l2kzkT3iw10kIq2nIWRbgQ,s1av6TDj7npTFBH8HEz-Rw,0.5
l8WdId8Ya_wtV576khTfsA,_KVi6kbqS_m-PayhRei8UQ,0.5
lOAzmLdEC8fyM4KeZAnfDQ,yau0HbUmuSkmRoHORKum0w,0.5
lOAzmLdEC8fyM4KeZAnfDQ,IzOAFrYWu0Q7bFVQApZRBA,0.5
lR4ybrBnCkWI-BMeDrJwFQ,nMl2QWpH3J0r0-rdjBSefA,0.6666666666666666
lZYsctpn-T7CXKovi7RbSA,Kr4HUtvJ8zRjCqbCJRSSSQ,0.5
li5_YJhPbd4NKym2ThmY7Q,TjFD20gLdpHoqhnPdyzMnw,0.5
lnU-G15oaYWwqqbUXj9JEA,0OOmvIS1Tb5ccYOCvq4Yeg,0.5
lrrUyxzlvqp-niBEj6_6dg,tjM2CZqRJ17oFapBTmGovw,0.5
lv_ngvbgwcP5pd2hauMOTw,vvGfIqzVqyCu8ODIyQzkFQ,0.5
mO786Fl-KJV82FrW00RzBw,ugIDAeQPfKs9GVBaPUSBkA,0.5
mO786Fl-KJV82FrW00RzBw,V57p_HiFzTokk_7nRO4weA,0.5
mO786Fl-KJV82FrW00RzBw,rPeHN1B8FyYzI7GzVFam3w,0.5
msetABs9DxGFYjEi3gYSCA,qBBaGLP9hquec2arukhVOA,0.5
msetABs9DxGFYjEi3gYSCA,85kGE-lS_psgvf-8wQffsA,0.5
nFwhNevX1CuFp04Qlcpl6g,rb6BYe7M1t8GTpz4NZC9Uw,0.5
nFwhNevX1CuFp04Qlcpl6g,Teo0RZJg-zTFiH61JP3ZGA,0.5
nG28kqPcAGDgFmnyzfEWXA,a71tKj0tGDA-dS3yBJaqjw,0.5
n_EUCiFdOmS0tnld-doN2g,7rf7j0WPx7kYZj5GAXKS3g,0.5
nbNbf1SWM4JYSQnM-Z8ZLQ,GkfO4Lc1osCKItP4lWaVzg,0.5
nmpPmJpNJHnG3b-x4KNTEw,qharoRpIxEun9X_8OT_jbg,0.5
nmpPmJpNJHnG3b-x4KNTEw,taMQgmflcsBSBHM8Zo_q-g,0.5
noZNxJF_q9V3Iox5qG2bVA,hQXN51Oq0Oje3Ck9nwsGLw,0.5
o5Mofj5KJkYAMs_fhxftpg,lrrUyxzlvqp-niBEj6_6dg,0.6666666666666666
o5Mofj5KJkYAMs_fhxftpg,Kws-gPJjF4RxLxJE_2BjKQ,0.5
o5Mofj5KJkYAMs_fhxftpg,-Jhlh8Scjy669NdtCfKSSg,0.5
o5Mofj5KJkYAMs_fhxftpg,xistlMeIIjG21z2SaWvfVQ,0.5
o5Mofj5KJkYAMs_fhxftpg,u_MdwAj7eGenc0YhqQy6nA,0.5
oRmCI0p2mvlrGwilJloFTQ,CAOnmH06liJa74jkK-uZ3A,1.0
oRmCI0p2mvlrGwilJloFTQ,6QKauV9Qt9VgX38-R7Q--g,0.5
oRmCI0p2mvlrGwilJloFTQ,GoYN0XMH_ETxzMlD6NPczQ,0.5
oRmCI0p2mvlrGwilJloFTQ,8D2R7acumiJgJXJ5NMF4GA,1.0
oWlw9371cuPN-dQ-VEwgYg,Syy4Gr1JrxICbiDm64go3Q,0.6
oWlw9371cuPN-dQ-VEwgYg,3S8ofvLdDZUE2M7L5eDquw,0.5
oYV7mtazpc8LDGMWmbU1Jw,7jKDOB9b_nijq0-djwyUTw,0.5
odYVVzTk1OGRMtp7P0n7zQ,hf2oiNqYYWoF2-iNYSnOMg,0.5
or4yipilbCkKIFnF1RP5Ow,KmOl0a5UhaKAK8S_K7HCTA,0.5
otfSRZ-vIPddp_fOoZG4Nw,rGd0AChH-jsPf0JBdsx77A,0.5
oxhDYYzWZiOhAy3Q-YLIJA,zSETUaH_YvQ7u-OsNYmVUg,0.5
p4db4wsINzJmV3ZbCZZoVA,AXb5gCwqHl-_v6ZIMb1mXQ,0.5
p6zSxr2nnRzJJ93LthQftg,B9dxWJG-8Sp2hbGl8QjUOw,1.0
pFPryJ4XEzuiBnaUu5LINg,ZKvbVqYc2OsqXSlYlNsBGA,0.5
pKUFmHLUn1bBVKeEOePgRQ,_JerBc7MgOit4xrZvuYIvA,0.5
pKUFmHLUn1bBVKeEOePgRQ,7siEeRGqAJ730IkwAtcWAQ,0.5
pVLZQRs67CF4gZCEYCe_3Q,PBmfdx-tC2D54FI3HtcKww,0.5
pif8Io-Jn2veckVGzkEyJw,QbOX7RjK_LUcvruRgbXlsg,0.5
pif8Io-Jn2veckVGzkEyJw,6B2z54cn3Ak38UCiPq0luA,0.5
pmsGwCJoMjtj-wwP78PIWQ,2FQ4fhO6_gXCYRDsw5wtQw,0.5
q5O7SDxC6GpThfEdOYKw4A,HpIEmY43r-mnjmwj_qg-qg,0.5
q5O7SDxC6GpThfEdOYKw4A,UOK4ARjGtOtfYZSIm57ROw,0.5
q5O7SDxC6GpThfEdOYKw4A,LdA9FSWSIqj-6_fQw1mLdA,0.5
q5O7SDxC6GpThfEdOYKw4A,7wJmtqPXXfK3NB_E8oOUGg,0.5
q5O7SDxC6GpThfEdOYKw4A,p2VzdhjSjLMO9198mPEVUA,0.5
q5O7SDxC6GpThfEdOYKw4A,8hkRhWdnSWQswxHHQb5x9g,0.5
q5O7SDxC6GpThfEdOYKw4A,MDm45O3RLf90hKy-tVsfNg,0.5
q5O7SDxC6GpThfEdOYKw4A,dutu1EkjTaTiLmBIkOAeqw,0.5
q5O7SDxC6GpThfEdOYKw4A,_HhZV5S7sypfcE2AcEkL4w,1.0
qBBaGLP9hquec2arukhVOA,uJskEypcuwx_WhCWiSmJKg,0.5
qGW6A2w5E0rfQV-0f5jrVQ,XINJ-vDLuS9gqyAcopeyKQ,0.5
qUcdv_IREg2KnhqZZB96ug,uJskEypcuwx_WhCWiSmJKg,0.5
qaJ-HewyVAQCQ8C_KveZ4g,gfvjmYS2BtjXs7K0aN1SYw,0.5
qaJ-HewyVAQCQ8C_KveZ4g,GTB4esadYFFyLTJX9OqNdw,0.5
qcP9AhS2tAM_oAjZ_o7U4g,zKCgTuzIk8YKWetik8GANg,1.0
qharoRpIxEun9X_8OT_jbg,taMQgmflcsBSBHM8Zo_q-g,1.0
r5pBbEFHWxlBBHs3N8QiPA,hf2oiNqYYWoF2-iNYSnOMg,0.5
r8h3_Chc7davvVelcvV-NQ,yDfOSuljYJdX9zftLbTbxw,1.0
r8h3_Chc7davvVelcvV-NQ,eAxG2aLSnxtgBYZGSm0njQ,0.5
rE7v_faHw6HLEgGL3YlAxw,CAOnmH06liJa74jkK-uZ3A,0.5
rE7v_faHw6HLEgGL3YlAxw,8D2R7acumiJgJXJ5NMF4GA,0.5
rE7v_faHw6HLEgGL3YlAxw,oRmCI0p2mvlrGwilJloFTQ,0.5
rERe5n6K1-ASMifvuawx7g,M0ODswbE4cxzoGw6U1L_tg,1.0
rIjIojn_e10JFg9nuKc_6Q,OMdr6Y6Z01lKXKVb-iGJ_g,0.5
rPeHN1B8FyYzI7GzVFam3w,ugIDAeQPfKs9GVBaPUSBkA,1.0
rPeHN1B8FyYzI7GzVFam3w,tRdVEMAtQRdz-Cgw-ff4-A,0.5
rPeHN1B8FyYzI7GzVFam3w,z65wZ11iw7Y-WBZ9UDZhnA,0.5
rPeHN1B8FyYzI7GzVFam3w,cOqd9ou3uf-1k3OWFo-_CQ,0.5
rPshoySU7Xfafoi3S0KDfg,1FGe55e-ZPkumoBK7cyjnA,0.5
rPshoySU7Xfafoi3S0KDfg,EAFuhvRxoAhYARuiXCsUSw,1.0
r_QcMIgY2zxdcV40kK_rxw,ldKrUirpZZ6JDnNwOwLpvw,0.5
rwyEBonWH2nhxxxQo6X1nw,lUM741nAWb4WL-pGiqo7Bw,0.5
t7-AuzRrUUWrxp1GNrIDtg,uPtSHqkT9aNrXNJdVBoq9Q,1.0
tXZxc-3HcXvj1Z-Tzs4Mkw,s8PwBK300SvyJ-dxL-FOpg,0.6666666666666666
